,,1,2,3,4,5,6,7,8,,,,2.449489743
0.95200002,0.11511298,,,,,,,,,,,,
0.94400001,0.17360695,,,,,,,,,,,,
0.92799997,0.13563924,,,,,,,,,,,,
0.08,0.12869816,,,,,,,,,,,,
0.89999998,0.13291785,,,,,,,,,,,,
0.092,0.11104654,,,,,,,,,,,,
0.94400001,0.14327353,,,,,,,,,,,,
0.92400002,0.69859225,,,,,,,,,,,,
0.94800001,0.99397898,,,,,,,,,,,,
0.94800001,0.84645742,,,,,,,,,,,,
0.92799997,0.77758098,,,,,,,,,,,,
0.092,0.9793852,,,,,,,,,,,,
0.884,0.67901886,,,,,,,,,,,,
0.112,0.95384133,,,,,,,,,,,,
0.94400001,0.60588449,,,,,,,,,,,,
0.92799997,0.99735636,,,,,,,,,,,,
0.95599997,0.68681788,,,,,,,,,,,,
0.93599999,0.90427715,,,,,,,,,,,,
0.94400001,0.77130502,,,,,,,,,,,,
0.084,0.75014663,,,,,,,,,,,,
0.89600003,1.01835191,,,,,,,,,,,,
0.124,0.61701196,,,,,,,,,,,,
0.94400001,0.98528367,,,,,,,,,,,,
0.92799997,0.56670427,,,,,,,,,,,,
0.95999998,0.89128274,,,,,,,,,,,,
0.93599999,0.77412009,,,,,,,,,,,,
0.94800001,0.85246652,,,,,,,,,,,,
0.068,0.89878565,,,,,,,,,,,,
0.88,0.65160602,,,,,,,,,,,,
0.12800001,1.0251652,,,,,,,,,,,,
0.94400001,0.62422919,,,,,,,,,,,,
0.92799997,1.09444153,,,,,,,,,,,,
0.95599997,0.63092524,,,,,,,,,,,,
0.93599999,0.89812475,,,,,,,,,,,,
0.94800001,0.87000978,,,,,,,,,,,,
0.064,0.82690322,,,,,,,,,,,,
0.912,0.91266227,,,,,,,,,,,,
0.124,0.62923062,,,,,,,,,,,,
0.94400001,0.99916798,,,,,,,,,,,,
0.93199998,0.56625497,,,,,,,,,,,,
0.95200002,1.02342415,,,,,,,,,,,,
0.94800001,0.66162711,,,,,,,,,,,,
0.93599999,0.84503293,,,,,,,,,,,,
0.08,0.84838778,,,,,,,,,,,,
0.884,0.74306029,,,,,,,,,,,,
0.124,0.93628371,,,,,,,,,,,,
0.94400001,0.61519444,,,,,,,,,,,,
0.92799997,1.02831209,,,,,,,,,,,,
0.95200002,0.59074855,,,,,,,,,,,,
0.94400001,1.01645696,,,,,,,,,,,,
0.93199998,0.71636426,,,,,,,,,,,,
0.084,0.83787507,,,,,,,,,,,,
0.89999998,0.90432924,,,,,,,,,,,,
0.108,0.76138085,,,,,,,,,,,,
0.94400001,0.99670511,,,,,,,,,,,,
0.92799997,0.64341229,,,,,,,,,,,,
0.95200002,1.05805933,,,,,,,,,,,,
0.94,0.64359897,,,,,,,,,,,,
0.93199998,0.93289876,,,,,,,,,,,,
0.06,0.70819503,,,,,,,,,,,,
0.89600003,0.86080611,,,,,,,,,,,,
0.116,0.9219954,,,,,,,,,,,,
0.94400001,0.8105064,,,,,,,,,,,,
0.92799997,0.93187159,,,,,,,,,,,,
0.95200002,0.54384553,,,,,,,,,,,,
0.94400001,1.11065209,,,,,,,,,,,,
0.94400001,0.65141898,,,,,,,,,,,,
0.084,1.00658739,,,,,,,,,,,,
0.88800001,0.76730853,,,,,,,,,,,,
0.13600001,0.81863362,,,,,,,,,,,,
0.94400001,0.80125296,,,,,,,,,,,,
0.92799997,0.6703456,,,,,,,,,,,,
0.94400001,1.07466412,,,,,,,,,,,,
0.94800001,0.5985207,,,,,,,,,,,,
0.93199998,0.93847483,,,,,,,,,,,,
0.084,0.63251054,,,,,,,,,,,,
0.89600003,0.94416976,,,,,,,,,,,,
0.116,0.80122554,,,,,,,,,,,,
0.94400001,0.74936724,,,,,,,,,,,,
0.92799997,0.88367081,,,,,,,,,,,,
0.95200002,0.60516828,,,,,,,,,,,,
0.94,0.99091119,,,,,,,,,,,,
0.94400001,0.55686551,,,,,,,,,,,,
0.088,1.04972899,,,,,,,,,,,,
0.88,0.74501735,,,,,,,,,,,,
0.124,0.9079147,,,,,,,,,,,,
0.94400001,0.86085552,,,,,,,,,,,,
0.93199998,0.75794625,,,,,,,,,,,,
0.95200002,0.96874851,,,,,,,,,,,,
0.94,0.62222964,,,,,,,,,,,,
0.93599999,1.02081323,,,,,,,,,,,,
0.092,0.55906916,,,,,,,,,,,,
0.884,1.00020182,,,,,,,,,,,,
0.124,0.66134608,,,,,,,,,,,,
0.94400001,0.85517651,,,,,,,,,,,,
0.93199998,0.84757441,,,,,,,,,,,,
0.95599997,0.65919453,,,,,,,,,,,,
0.94,0.83986777,,,,,,,,,,,,
0.93199998,0.58606642,,,,,,,,,,,,
0.076,1.02591193,,,,,,,,,,,,
0.884,0.6123361,,,,,,,,,,,,
0.112,0.96111453,,,,,,,,,,,,
0.94400001,0.73117477,,,,,,,,,,,,
0.92799997,0.90683639,,,,,,,,,,,,
0.95599997,0.83812231,,,,,,,,,,,,
0.94,0.75810498,,,,,,,,,,,,
0.94400001,1.0582751,,,,,,,,,,,,
0.068,0.84153271,,,,,,,,,,,,
0.89200002,1.74997485,,,,,,,,,,,,
0.132,1.57122052,,,,,,,,,,,,
0.94400001,1.54531944,,,,,,,,,,,,
0.92799997,1.05742502,,,,,,,,,,,,
0.95599997,0.27653748,,,,,,,,,,,,
0.94,0.81558192,,,,,,,,,,,,
0.93599999,1.47176659,,,,,,,,,,,,
0.08,1.93362117,,,,,,,,,,,,
0.88800001,1.26038909,,,,,,,,,,,,
0.112,0.95687783,,,,,,,,,,,,
0.94400001,0.34646913,,,,,,,,,,,,
0.92799997,1.09650326,,,,,,,,,,,,
0.94800001,1.37496614,,,,,,,,,,,,
0.94800001,1.73920214,,,,,,,,,,,,
0.92799997,1.73196805,,,,,,,,,,,,
0.076,0.72898346,,,,,,,,,,,,
0.90399998,0.09462942,,,,,,,,,,,,
0.104,0.7175445,,,,,,,,,,,,
0.94400001,1.77030134,,,,,,,,,,,,
0.93199998,1.59012818,,,,,,,,,,,,
0.95200002,1.52492487,,,,,,,,,,,,
0.94400001,1.07134271,,,,,,,,,,,,
0.94,0.28398052,,,,,,,,,,,,
0.088,0.83871382,,,,,,,,,,,,
0.884,1.43505418,,,,,,,,,,,,
0.12,1.99336982,,,,,,,,,,,,
0.94400001,1.39551961,,,,,,,,,,,,
0.93199998,0.85819811,,,,,,,,,,,,
0.95200002,0.30375192,,,,,,,,,,,,
0.94400001,1.06779802,,,,,,,,,,,,
0.92799997,1.45981133,,,,,,,,,,,,
0.088,1.70134258,,,,,,,,,,,,
0.89200002,1.7300204,,,,,,,,,,,,
0.124,0.77772427,,,,,,,,,,,,
0.94400001,0.10361705,,,,,,,,,,,,
0.93199998,0.75629592,,,,,,,,,,,,
0.95599997,1.70300508,,,,,,,,,,,,
0.94400001,1.75142109,,,,,,,,,,,,
0.92799997,1.40786803,,,,,,,,,,,,
0.092,1.09999025,,,,,,,,,,,,
0.89999998,0.30093995,,,,,,,,,,,,
0.096,0.93182307,,,,,,,,,,,,
0.94400001,1.33173025,,,,,,,,,,,,
0.93199998,1.88245785,,,,,,,,,,,,
0.95999998,1.46904683,,,,,,,,,,,,
0.94400001,0.68440515,,,,,,,,,,,,
0.94800001,0.29005361,,,,,,,,,,,,
0.06,1.02317786,,,,,,,,,,,,
0.88,1.54738891,,,,,,,,,,,,
0.116,1.55431414,,,,,,,,,,,,
0.94400001,1.7286849,,,,,,,,,,,,
0.93199998,0.770805,,,,,,,,,,,,
0.95999998,0.10766073,,,,,,,,,,,,
0.95999998,0.70299387,,,,,,,,,,,,
0.92799997,1.70840108,,,,,,,,,,,,
0.068,1.75726831,,,,,,,,,,,,
0.90799999,1.40236497,,,,,,,,,,,,
0.124,1.14781821,,,,,,,,,,,,
0.94400001,0.25772536,,,,,,,,,,,,
0.93199998,0.94119138,,,,,,,,,,,,
0.95999998,1.39948177,,,,,,,,,,,,
0.94400001,1.89626479,,,,,,,,,,,,
0.93199998,1.61607862,,,,,,,,,,,,
0.08,0.75434077,,,,,,,,,,,,
0.884,0.29657021,,,,,,,,,,,,
0.12,0.97052693,,,,,,,,,,,,
0.94400001,1.60057247,,,,,,,,,,,,
0.93199998,1.61036515,,,,,,,,,,,,
0.95200002,1.68935943,,,,,,,,,,,,
0.94800001,0.90284145,,,,,,,,,,,,
0.94,0.14255269,,,,,,,,,,,,
0.084,0.66868615,,,,,,,,,,,,
0.88,1.70346081,,,,,,,,,,,,
0.124,1.86484694,,,,,,,,,,,,
0.94400001,1.33239007,,,,,,,,,,,,
0.93199998,1.13951421,,,,,,,,,,,,
0.95200002,0.33919191,,,,,,,,,,,,
0.94400001,0.99502391,,,,,,,,,,,,
0.94400001,1.29610538,,,,,,,,,,,,
0.072,1.86027908,,,,,,,,,,,,
0.88800001,1.58249485,,,,,,,,,,,,
0.112,0.72604775,,,,,,,,,,,,
0.94400001,0.20175113,,,,,,,,,,,,
0.93199998,1.01528716,,,,,,,,,,,,
0.95599997,1.66829574,,,,,,,,,,,,
0.95200002,1.49300492,,,,,,,,,,,,
0.93199998,1.7357583,,,,,,,,,,,,
0.076,0.97512656,,,,,,,,,,,,
0.88800001,0.21048129,,,,,,,,,,,,
0.12,0.64655179,,,,,,,,,,,,
0.94400001,1.55315733,,,,,,,,,,,,
0.92799997,1.87478185,,,,,,,,,,,,
0.95599997,1.34135127,,,,,,,,,,,,
0.94,1.02961099,,,,,,,,,,,,
0.93599999,0.31542173,,,,,,,,,,,,
0.064,1.06516325,,,,,,,,,,,,
0.88800001,1.32144165,,,,,,,,,,,,
0.124,1.77549541,,,,,,,,,,,,
0.94400001,1.60255659,,,,,,,,,,,,
0.93199998,0.82679307,,,,,,,,,,,,
0.95200002,0.14045258,,,,,,,,,,,,
0.93599999,0.92186689,,,,,,,,,,,,
0.92799997,1.70915878,,,,,,,,,,,,
0.076,1.50319469,,,,,,,,,,,,
0.89200002,1.58037615,,,,,,,,,,,,
0.116,1.04065144,,,,,,,,,,,,
0.94400001,0.18142502,,,,,,,,,,,,
0.93199998,0.74222827,,,,,,,,,,,,
0.95599997,1.55520785,,,,,,,,,,,,
0.94800001,1.89320135,,,,,,,,,,,,
0.93599999,1.37484658,,,,,,,,,,,,
0.08,0.94768536,,,,,,,,,,,,
0.884,0.41801953,,,,,,,,,,,,
0.108,1.12691057,,,,,,,,,,,,
0.94400001,1.41585886,,,,,,,,,,,,
0.93199998,1.73893034,,,,,,,,,,,,
0.95200002,1.70021343,,,,,,,,,,,,
0.94800001,0.7128886,,,,,,,,,,,,
0.94,0.10349545,,,,,,,,,,,,
0.084,0.91146356,,,,,,,,,,,,
0.89200002,1.74873567,,,,,,,,,,,,
0.116,1.55103016,,,,,,,,,,,,
0.94400001,1.62808919,,,,,,,,,,,,
0.93199998,1.09592867,,,,,,,,,,,,
0.95200002,0.17068833,,,,,,,,,,,,
0.93599999,0.86079496,,,,,,,,,,,,
0.94,1.43124878,,,,,,,,,,,,
0.072,1.91832614,,,,,,,,,,,,
0.88,1.29415357,,,,,,,,,,,,
0.096,0.88141191,,,,,,,,,,,,
0.94400001,0.31120983,,,,,,,,,,,,
0.92799997,1.02931333,,,,,,,,,,,,
0.95200002,1.4958533,,,,,,,,,,,,
0.93599999,1.73836899,,,,,,,,,,,,
0.94,1.74513078,,,,,,,,,,,,
0.068,0.75302196,,,,,,,,,,,,
0.88,0.06664588,,,,,,,,,,,,
0.112,0.84163129,,,,,,,,,,,,
0.94400001,1.6579802,,,,,,,,,,,,
0.92799997,1.66572392,,,,,,,,,,,,
0.94800001,1.5356704,,,,,,,,,,,,
0.94400001,1.10682881,,,,,,,,,,,,
0.93199998,0.24415204,,,,,,,,,,,,
0.064,0.76525503,,,,,,,,,,,,
0.884,1.49148571,,,,,,,,,,,,
0.12,2.07381058,,,,,,,,,,,,
0.94400001,1.40631378,,,,,,,,,,,,
0.93199998,0.78484267,,,,,,,,,,,,
0.95200002,0.33918905,,,,,,,,,,,,
0.94,1.02126312,,,,,,,,,,,,
0.94,1.49892414,,,,,,,,,,,,
0.088,1.667009,,,,,,,,,,,,
0.87199998,1.70491707,,,,,,,,,,,,
0.132,0.82250088,,,,,,,,,,,,
0.94400001,0.04646028,,,,,,,,,,,,
0.92799997,0.77460074,,,,,,,,,,,,
0.95200002,1.6624192,,,,,,,,,,,,
0.94400001,1.63317788,,,,,,,,,,,,
0.93599999,1.45609391,,,,,,,,,,,,
0.064,1.16128504,,,,,,,,,,,,
0.89600003,0.31580195,,,,,,,,,,,,
0.132,0.90329134,,,,,,,,,,,,
0.94400001,1.43551528,,,,,,,,,,,,
0.93199998,1.87287784,,,,,,,,,,,,
0.94400001,1.47424662,,,,,,,,,,,,
0.94,0.76436096,,,,,,,,,,,,
0.93599999,0.30676988,,,,,,,,,,,,
0.068,1.0715493,,,,,,,,,,,,
0.90799999,1.54162776,,,,,,,,,,,,
0.124,1.60712922,,,,,,,,,,,,
0.94400001,1.73454463,,,,,,,,,,,,
0.93199998,0.79118645,,,,,,,,,,,,
0.94800001,0.1088419,,,,,,,,,,,,
0.94,0.70124507,,,,,,,,,,,,
0.94400001,1.63882709,,,,,,,,,,,,
0.088,1.82354474,,,,,,,,,,,,
0.87599999,1.38418245,,,,,,,,,,,,
0.112,1.0418632,,,,,,,,,,,,
0.94400001,0.31049439,,,,,,,,,,,,
0.93199998,0.96267056,,,,,,,,,,,,
0.95200002,1.45926881,,,,,,,,,,,,
0.94400001,1.8750962,,,,,,,,,,,,
0.93599999,1.50211847,,,,,,,,,,,,
0.08,0.77302158,,,,,,,,,,,,
0.88,0.30999237,,,,,,,,,,,,
0.12,0.93693602,,,,,,,,,,,,
0.94400001,1.64964998,,,,,,,,,,,,
0.93199998,1.55063307,,,,,,,,,,,,
0.95599997,1.71811843,,,,,,,,,,,,
0.95200002,0.94358402,,,,,,,,,,,,
0.94,0.24570471,,,,,,,,,,,,
0.068,0.711362,,,,,,,,,,,,
0.88800001,1.67253411,,,,,,,,,,,,
0.12,1.82152665,,,,,,,,,,,,
0.94400001,1.33362949,,,,,,,,,,,,
0.93199998,1.06779706,,,,,,,,,,,,
0.95999998,0.37241033,,,,,,,,,,,,
0.94800001,0.92014271,,,,,,,,,,,,
0.93199998,1.2820859,,,,,,,,,,,,
0.064,1.14165044,,,,,,,,,,,,
0.89200002,1.13229716,,,,,,,,,,,,
0.108,0.88468236,,,,,,,,,,,,
0.94400001,0.87957948,,,,,,,,,,,,
0.93199998,1.10730541,,,,,,,,,,,,
0.95599997,0.94786102,,,,,,,,,,,,
0.95200002,0.74335539,,,,,,,,,,,,
0.94,0.9968372,,,,,,,,,,,,
0.06,1.05154157,,,,,,,,,,,,
0.88800001,0.87672091,,,,,,,,,,,,
0.116,0.77804989,,,,,,,,,,,,
0.94400001,1.148072,,,,,,,,,,,,
0.93199998,1.10475004,,,,,,,,,,,,
0.95599997,0.80053496,,,,,,,,,,,,
0.95599997,0.86952353,,,,,,,,,,,,
0.94400001,1.19097149,,,,,,,,,,,,
0.068,0.99403673,,,,,,,,,,,,
0.884,0.65986967,,,,,,,,,,,,
0.12,1.0906173,,,,,,,,,,,,
0.94400001,1.0768342,,,,,,,,,,,,
0.93199998,0.94858748,,,,,,,,,,,,
0.95200002,0.76651603,,,,,,,,,,,,
0.93599999,1.05959988,,,,,,,,,,,,
0.95599997,1.05542386,,,,,,,,,,,,
0.08,0.77920866,,,,,,,,,,,,
0.86799997,0.88279587,,,,,,,,,,,,
0.12800001,1.15964377,,,,,,,,,,,,
0.94400001,0.8970511,,,,,,,,,,,,
0.93199998,0.79224843,,,,,,,,,,,,
0.94400001,1.05793619,,,,,,,,,,,,
0.94400001,1.04643118,,,,,,,,,,,,
0.93599999,0.88071585,,,,,,,,,,,,
0.068,0.86196625,,,,,,,,,,,,
0.884,1.14846122,,,,,,,,,,,,
0.116,1.03485715,,,,,,,,,,,,
0.94400001,0.77928805,,,,,,,,,,,,
0.92799997,0.99640596,,,,,,,,,,,,
0.94800001,1.12681723,,,,,,,,,,,,
0.94,0.83770549,,,,,,,,,,,,
0.94,0.75440949,,,,,,,,,,,,
0.076,1.11867106,,,,,,,,,,,,
0.89600003,1.09812391,,,,,,,,,,,,
0.124,0.84287339,,,,,,,,,,,,
0.94400001,0.82233179,,,,,,,,,,,,
0.93199998,1.11282873,,,,,,,,,,,,
0.94800001,0.94475883,,,,,,,,,,,,
0.94,0.76930434,,,,,,,,,,,,
0.93599999,0.95698935,,,,,,,,,,,,
0.088,1.15062594,,,,,,,,,,,,
0.88800001,0.86589783,,,,,,,,,,,,
0.116,0.75567228,,,,,,,,,,,,
0.94400001,1.06691635,,,,,,,,,,,,
0.93599999,1.13042772,,,,,,,,,,,,
0.95200002,0.80904424,,,,,,,,,,,,
0.94400001,0.89407039,,,,,,,,,,,,
0.94400001,1.09507191,,,,,,,,,,,,
0.076,1.01443183,,,,,,,,,,,,
0.88,0.7290746,,,,,,,,,,,,
0.12800001,1.04250801,,,,,,,,,,,,
0.94400001,1.11405504,,,,,,,,,,,,
0.93199998,0.85822147,,,,,,,,,,,,
0.95200002,0.88736266,,,,,,,,,,,,
0.94800001,1.13358176,,,,,,,,,,,,
0.94400001,1.07388103,,,,,,,,,,,,
0.068,0.6950866,,,,,,,,,,,,
0.88,0.93619835,,,,,,,,,,,,
0.12,1.14277422,,,,,,,,,,,,
0.94400001,0.90477896,,,,,,,,,,,,
0.93199998,0.8399055,,,,,,,,,,,,
0.95599997,1.05600524,,,,,,,,,,,,
0.94800001,1.11112654,,,,,,,,,,,,
0.93599999,0.8760702,,,,,,,,,,,,
0.068,0.83975184,,,,,,,,,,,,
0.884,1.10295784,,,,,,,,,,,,
0.112,1.08408678,,,,,,,,,,,,
0.94400001,0.75319976,,,,,,,,,,,,
0.93199998,0.97110248,,,,,,,,,,,,
0.95999998,1.15263844,,,,,,,,,,,,
0.94800001,0.89295322,,,,,,,,,,,,
0.92799997,0.75625145,,,,,,,,,,,,
0.064,1.05997205,,,,,,,,,,,,
0.89200002,1.01282322,,,,,,,,,,,,
0.132,0.79678273,,,,,,,,,,,,
0.94400001,0.86740369,,,,,,,,,,,,
0.93199998,1.1372987,,,,,,,,,,,,
0.95200002,0.99163848,,,,,,,,,,,,
0.94,0.73560005,,,,,,,,,,,,
0.95599997,1.01475501,,,,,,,,,,,,
0.072,1.07062221,,,,,,,,,,,,
0.89999998,0.88144654,,,,,,,,,,,,
0.12,0.75675285,,,,,,,,,,,,
0.94400001,1.11471891,,,,,,,,,,,,
0.93199998,0.99031293,,,,,,,,,,,,
0.95599997,0.73558128,,,,,,,,,,,,
0.95599997,0.88957053,,,,,,,,,,,,
0.93199998,1.1348362,,,,,,,,,,,,
0.056,1.01026845,,,,,,,,,,,,
0.88800001,0.75348413,,,,,,,,,,,,
0.152,1.01201785,,,,,,,,,,,,
0.94400001,1.11431754,,,,,,,,,,,,
0.92799997,0.92579412,,,,,,,,,,,,
0.94800001,0.74334645,,,,,,,,,,,,
0.93599999,1.12710798,,,,,,,,,,,,
0.94,1.07506323,,,,,,,,,,,,
0.068,0.73033679,,,,,,,,,,,,
0.87599999,0.94257945,,,,,,,,,,,,
0.148,1.19424701,,,,,,,,,,,,
0.94400001,0.98500282,,,,,,,,,,,,
0.92799997,0.70106053,,,,,,,,,,,,
0.94,1.0338285,,,,,,,,,,,,
0.93599999,1.21694648,,,,,,,,,,,,
0.94800001,0.85231239,,,,,,,,,,,,
0.056,0.86926657,,,,,,,,,,,,
0.88800001,1.18171394,,,,,,,,,,,,
0.13600001,0.97410345,,,,,,,,,,,,
0.94400001,0.78571206,,,,,,,,,,,,
0.93199998,0.94788307,,,,,,,,,,,,
0.94800001,1.15719914,,,,,,,,,,,,
0.92799997,0.8148458,,,,,,,,,,,,
0.94400001,0.77152824,,,,,,,,,,,,
0.068,1.04776895,,,,,,,,,,,,
0.88,1.11788452,,,,,,,,,,,,
0.13600001,0.81558031,,,,,,,,,,,,
0.94400001,0.79103422,,,,,,,,,,,,
0.92799997,1.03256774,,,,,,,,,,,,
0.95200002,1.07258284,,,,,,,,,,,,
0.94,0.74607694,,,,,,,,,,,,
0.94,0.97639447,,,,,,,,,,,,
0.052,1.21386349,,,,,,,,,,,,
0.88800001,0.94538194,,,,,,,,,,,,
0.13600001,0.86448961,,,,,,,,,,,,
0.94400001,1.0745064,,,,,,,,,,,,
0.93199998,1.05457389,,,,,,,,,,,,
0.94800001,0.80621266,,,,,,,,,,,,
0.93599999,0.91528451,,,,,,,,,,,,
0.93599999,1.0753305,,,,,,,,,,,,
0.056,0.98772585,,,,,,,,,,,,
0.88,0.76571906,,,,,,,,,,,,
0.132,1.06540167,,,,,,,,,,,,
0.94400001,1.14518011,,,,,,,,,,,,
0.93199998,0.86030024,,,,,,,,,,,,
0.94400001,0.84002608,,,,,,,,,,,,
0.93199998,1.16936648,,,,,,,,,,,,
0.94400001,1.03272665,,,,,,,,,,,,
0.076,0.79359204,,,,,,,,,,,,
0.89600003,0.86149782,,,,,,,,,,,,
0.14399999,1.14693666,,,,,,,,,,,,
0.94400001,0.86914289,,,,,,,,,,,,
0.92799997,0.76186371,,,,,,,,,,,,
0.94,1.06389749,,,,,,,,,,,,
0.93599999,1.13409162,,,,,,,,,,,,
0.95200002,0.78883028,,,,,,,,,,,,
0.072,0.72898585,,,,,,,,,,,,
0.884,1.18068612,,,,,,,,,,,,
0.124,1.00946343,,,,,,,,,,,,
0.94400001,0.77768075,,,,,,,,,,,,
0.92799997,1.03468454,,,,,,,,,,,,
0.94800001,1.17673683,,,,,,,,,,,,
0.93199998,0.93368345,,,,,,,,,,,,
0.94,0.71564835,,,,,,,,,,,,
0.064,1.05035484,,,,,,,,,,,,
0.86000001,1.0583899,,,,,,,,,,,,
0.12800001,0.82027507,,,,,,,,,,,,
0.94400001,0.9351272,,,,,,,,,,,,
0.92799997,1.10443044,,,,,,,,,,,,
0.95200002,1.02789569,,,,,,,,,,,,
0.93199998,0.78115159,,,,,,,,,,,,
0.93199998,0.99669969,,,,,,,,,,,,
0.072,1.23951006,,,,,,,,,,,,
0.88800001,0.91001523,,,,,,,,,,,,
0.148,0.77651924,,,,,,,,,,,,
0.94400001,1.01961958,,,,,,,,,,,,
0.93199998,1.09127295,,,,,,,,,,,,
0.95200002,0.78901303,,,,,,,,,,,,
0.94400001,0.90722167,,,,,,,,,,,,
0.93199998,1.05477178,,,,,,,,,,,,
0.072,1.01372492,,,,,,,,,,,,
0.87599999,0.68191016,,,,,,,,,,,,
0.112,1.10559011,,,,,,,,,,,,
0.94400001,1.18467677,,,,,,,,,,,,
0.92799997,0.89609551,,,,,,,,,,,,
0.95200002,0.70334601,,,,,,,,,,,,
0.94,1.06581831,,,,,,,,,,,,
0.94,1.11262584,,,,,,,,,,,,
0.056,0.73750174,,,,,,,,,,,,
0.88,0.91988415,,,,,,,,,,,,
0.14,1.01067972,,,,,,,,,,,,
0.94400001,0.91002226,,,,,,,,,,,,
0.93199998,0.76941884,,,,,,,,,,,,
0.95200002,1.0613569,,,,,,,,,,,,
0.94,1.08803546,,,,,,,,,,,,
0.93199998,0.87301922,,,,,,,,,,,,
0.064,0.76121193,,,,,,,,,,,,
0.87599999,1.15585923,,,,,,,,,,,,
0.124,1.08689272,,,,,,,,,,,,
0.94400001,0.83132917,,,,,,,,,,,,
0.93199998,0.90256047,,,,,,,,,,,,
0.95599997,1.11424685,,,,,,,,,,,,
0.93599999,0.92592824,,,,,,,,,,,,
0.94400001,0.78087437,,,,,,,,,,,,
0.076,0.20588285,,,,,,,,,,,,
0.88,0.270246,,,,,,,,,,,,
0.14,0.17609014,,,,,,,,,,,,
0.94400001,0.25419483,,,,,,,,,,,,
0.93199998,0.21019197,,,,,,,,,,,,
0.95599997,0.35214788,,,,,,,,,,,,
0.95200002,0.19309148,,,,,,,,,,,,
0.94,0.26175386,,,,,,,,,,,,
0.064,0.24521387,,,,,,,,,,,,
0.87599999,0.18632856,,,,,,,,,,,,
0.12800001,0.32118455,,,,,,,,,,,,
0.94400001,0.24502276,,,,,,,,,,,,
0.93199998,0.2082241,,,,,,,,,,,,
0.95599997,0.21109004,,,,,,,,,,,,
0.93599999,0.05295334,,,,,,,,,,,,
0.94,0.19826433,,,,,,,,,,,,
0.068,0.1788872,,,,,,,,,,,,
0.87199998,0.15676948,,,,,,,,,,,,
0.132,0.18371561,,,,,,,,,,,,
0.94400001,0.13352495,,,,,,,,,,,,
0.93199998,0.20150572,,,,,,,,,,,,
0.95200002,0.16761598,,,,,,,,,,,,
0.94,0.12955554,,,,,,,,,,,,
0.93199998,0.20717598,,,,,,,,,,,,
0.068,0.22735134,,,,,,,,,,,,
0.86799997,0.18008719,,,,,,,,,,,,
0.12800001,0.11961981,,,,,,,,,,,,
0.94400001,0.14438707,,,,,,,,,,,,
0.93199998,0.1802336,,,,,,,,,,,,
0.95599997,0.13523804,,,,,,,,,,,,
0.93599999,0.16010378,,,,,,,,,,,,
0.93599999,0.14622302,,,,,,,,,,,,
0.072,0.28314075,,,,,,,,,,,,
0.884,0.17049915,,,,,,,,,,,,
0.13600001,0.2240693,,,,,,,,,,,,
0.94400001,0.2598103,,,,,,,,,,,,
0.93199998,0.21158387,,,,,,,,,,,,
0.95999998,0.18734825,,,,,,,,,,,,
0.94800001,0.22189267,,,,,,,,,,,,
0.93199998,0.15391172,,,,,,,,,,,,
0.064,0.21056122,,,,,,,,,,,,
0.88,0.26682958,,,,,,,,,,,,
0.124,0.20585984,,,,,,,,,,,,
0.94400001,0.19829294,,,,,,,,,,,,
0.93199998,0.21236438,,,,,,,,,,,,
0.95599997,0.25697255,,,,,,,,,,,,
0.94,0.19200875,,,,,,,,,,,,
0.92799997,0.27229092,,,,,,,,,,,,
0.088,0.25669652,,,,,,,,,,,,
0.87199998,0.26902378,,,,,,,,,,,,
0.132,0.17766988,,,,,,,,,,,,
0.94400001,0.23017706,,,,,,,,,,,,
0.93199998,0.33239993,,,,,,,,,,,,
0.95200002,0.19692455,,,,,,,,,,,,
0.93199998,0.17785721,,,,,,,,,,,,
0.93199998,0.23156422,,,,,,,,,,,,
0.056,0.21501841,,,,,,,,,,,,
0.884,0.19049349,,,,,,,,,,,,
0.14,0.21899271,,,,,,,,,,,,
0.94400001,0.23677118,,,,,,,,,,,,
0.93199998,0.2586301,,,,,,,,,,,,
0.95200002,0.19372305,,,,,,,,,,,,
0.93199998,0.21921726,,,,,,,,,,,,
0.93199998,0.24785414,,,,,,,,,,,,
0.06,0.243578,,,,,,,,,,,,
0.884,0.28975877,,,,,,,,,,,,
0.148,0.2471607,,,,,,,,,,,,
0.94400001,0.19513617,,,,,,,,,,,,
0.93199998,0.18758778,,,,,,,,,,,,
0.95200002,0.20625025,,,,,,,,,,,,
0.94,0.22967684,,,,,,,,,,,,
0.92799997,0.20640323,,,,,,,,,,,,
0.048,0.23580386,,,,,,,,,,,,
0.884,0.16566099,,,,,,,,,,,,
0.14399999,0.19883315,,,,,,,,,,,,
0.94400001,0.22363082,,,,,,,,,,,,
0.93199998,0.23980212,,,,,,,,,,,,
0.95599997,0.09640502,,,,,,,,,,,,
0.94800001,0.174354,,,,,,,,,,,,
0.91600001,0.18224412,,,,,,,,,,,,
0.076,0.20517015,,,,,,,,,,,,
0.87199998,0.25352132,,,,,,,,,,,,
0.124,0.22360754,,,,,,,,,,,,
0.94400001,0.22998975,,,,,,,,,,,,
0.93199998,0.2434722,,,,,,,,,,,,
0.95599997,0.24749346,,,,,,,,,,,,
0.95200002,0.12446732,,,,,,,,,,,,
0.92400002,0.15098648,,,,,,,,,,,,
0.064,0.22478698,,,,,,,,,,,,
0.86400002,0.2814323,,,,,,,,,,,,
0.124,0.17927684,,,,,,,,,,,,
0.94400001,0.19599272,,,,,,,,,,,,
